"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"2","3","2","19","151","276","198","259","427","C0151632"
"2","3","12","19","31","261","116","1","86","C0151632"
"2","3","12","41","219","339","156","568","697","C0151632"
"2","5","7","53","14","20","25","40","186","C0151632"
"2","5","7","53","51","119","156","287","116","C0151632"
"2","5","7","34","52","216","395","549","674","C0151632"
"2","5","7","34","52","216","395","549","674","C0151632"
"2","5","7","53","14","20","25","40","186","C0151632"
"2","5","7","53","51","342","454","573","416","C0151632"
"2","3","12","41","116","268","156","568","116","C0151632"
"2","5","7","53","51","119","25","40","186","C0151632"
"2","3","7","41","219","339","156","568","697","C0151632"
"2","5","7","53","14","20","25","40","186","C0151632"
"2","5","7","53","14","119","25","40","186","C0151632"
"2","5","7","53","14","119","25","40","186","C0151632"
"2","5","7","53","184","119","25","40","186","C0151632"
"2","3","12","41","219","339","156","568","697","C0151632"
"2","5","7","53","184","119","156","287","116","C0151632"
"2","5","7","53","14","20","25","40","186","C0151632"
"2","5","7","53","14","296","25","40","186","C0151632"
"2","5","8","63","36","166","341","223","158","C0151636"
"2","3","2","45","151","199","240","415","666","C0151636"
"2","3","12","41","85","266","76","287","78","C0151636"
"2","1","6","11","142","225","142","220","298","C0151636"
"2","3","5","41","219","75","243","44","64","C0151636"
"2","5","7","34","52","225","142","220","298","C0151636"
"2","3","5","79","159","256","276","353","456","C0151639"
"2","3","5","79","98","256","335","425","540","C0151639"
"2","3","2","68","117","196","257","326","419","C0151639"
"2","3","7","34","52","216","395","549","622","C0151639"
"2","3","5","91","214","271","372","471","586","C0151639"
"2","5","8","27","70","99","162","216","290","C0151639"
"2","3","5","91","214","271","372","471","586","C0151639"
"2","3","2","69","98","169","299","183","243","C0151639"
"2","3","12","19","31","118","155","287","116","C0151639"
"2","3","12","19","31","276","91","433","667","C0151639"
"2","3","3","41","151","276","378","271","356","C0151639"
"2","3","3","19","151","276","91","433","118","C0151639"
"2","3","3","19","151","276","91","433","118","C0151639"
"2","3","12","19","31","118","155","287","116","C0151639"
"2","5","7","60","14","184","341","544","669","C0151639"
"2","3","12","41","219","339","34","540","117","C0151639"
"2","3","12","19","31","342","454","573","492","C0151639"
"2","3","3","19","221","321","428","541","667","C0151639"
"2","3","2","22","33","323","66","101","127","C0151639"
"2","3","12","19","31","261","116","1","86","C0151639"
"2","3","5","79","159","256","276","353","456","C0151640"
"2","3","5","79","98","256","335","425","540","C0151640"
"2","3","5","91","214","271","372","471","586","C0151640"
"2","3","5","91","214","271","372","471","586","C0151640"
"2","3","2","69","98","169","299","183","243","C0151640"
"2","3","3","41","151","276","378","271","356","C0151640"
"2","3","12","19","31","342","454","573","492","C0151640"
"2","5","2","53","123","194","255","560","373","C0151654"
"2","5","7","34","52","216","395","549","674","C0151654"
"2","3","12","41","116","268","434","468","213","C0151654"
"2","5","5","68","96","185","238","310","272","C0151669"
"2","3","12","19","31","118","155","287","116","C0151669"
"2","3","5","80","81","250","291","152","420","C0151669"
"2","3","6","11","31","261","142","220","664","C0151669"
"2","3","12","19","31","1","426","55","78","C0151669"
"2","3","12","41","116","268","156","568","116","C0151669"
"2","5","7","34","52","216","395","549","674","C0151669"
"2","5","7","60","14","20","25","40","215","C0151669"
"2","5","7","34","52","24","30","46","72","C0151669"
"2","3","12","76","137","76","136","82","658","C0151691"
"2","3","5","116","183","295","454","243","327","C0151691"
"2","5","7","53","51","342","454","573","492","C0151691"
"2","3","12","76","153","40","38","54","75","C0151691"
"2","5","7","53","51","342","454","573","492","C0151691"
"2","3","2","48","170","50","304","167","593","C0151691"
"2","3","5","105","155","250","291","152","420","C0151691"
"2","3","12","26","105","178","226","297","156","C0151691"
"2","3","3","19","151","276","91","433","118","C0151691"
"2","3","3","19","151","276","91","433","118","C0151691"
"2","3","5","80","81","250","291","152","420","C0151699"
"2","5","7","53","51","342","454","573","492","C0151699"
"2","3","5","27","51","335","444","560","373","C0151699"
"2","3","8","63","45","23","103","464","187","C0151699"
"2","5","7","34","52","216","395","549","492","C0151699"
"2","5","7","53","51","342","454","573","492","C0151699"
"2","5","7","60","45","23","306","64","436","C0151699"
"2","5","7","53","51","342","454","573","702","C0151699"
"2","5","7","53","51","342","454","573","492","C0151699"
"2","5","7","53","51","119","454","549","674","C0151699"
"2","5","7","53","51","342","454","573","492","C0151699"
"2","3","8","45","142","71","142","220","219","C0151699"
"2","3","12","26","105","178","226","297","156","C0151699"
"2","5","7","34","52","216","395","549","674","C0151699"
"2","5","7","68","51","119","454","549","674","C0151699"
"2","5","4","68","96","326","427","548","672","C0151714"
"2","5","7","60","14","184","341","544","669","C0151714"
"2","3","2","19","151","276","48","69","204","C0151718"
"2","5","7","60","153","24","38","46","72","C0151718"
"2","3","2","90","167","123","158","207","278","C0151718"
"2","3","5","43","161","305","409","208","482","C0151718"
"2","3","3","19","151","276","91","433","118","C0151718"
"2","3","12","76","137","76","136","472","435","C0151718"
"2","3","12","19","31","261","116","159","211","C0151721"
"2","5","7","53","14","20","25","40","186","C0151721"
"2","5","7","53","14","20","25","40","186","C0151721"
"2","3","2","74","58","112","148","193","263","C0151721"
"2","5","4","68","96","326","427","548","672","C0151721"
"2","3","12","19","221","321","428","541","667","C0151721"
"2","3","3","68","221","197","259","560","422","C0151721"
"2","5","4","68","96","326","427","548","672","C0151721"
"2","5","4","68","96","326","427","548","672","C0151721"
"2","5","7","53","51","342","454","573","492","C0151721"
"2","3","12","19","31","276","91","433","667","C0151721"
"2","5","4","68","96","326","427","548","672","C0151721"
"2","3","3","41","151","276","378","271","356","C0151721"
"2","5","4","68","96","326","427","548","672","C0151721"
"2","5","7","53","14","20","25","40","186","C0151721"
"2","5","4","68","96","326","427","548","672","C0151721"
"2","3","3","19","221","321","428","423","389","C0151721"
"2","3","12","19","31","342","454","573","492","C0151721"
"2","3","3","19","221","321","428","541","667","C0151721"
"2","5","7","53","14","20","25","40","186","C0151721"
"2","3","5","42","81","296","399","201","274","C0151721"
"2","5","8","63","45","23","103","464","187","C0151723"
"2","5","8","45","94","199","240","415","666","C0151723"
"2","5","8","45","94","199","240","415","666","C0151723"
"2","5","7","26","94","85","189","247","333","C0151723"
"2","5","8","63","36","166","341","390","158","C0151723"
"2","5","8","63","36","166","106","110","158","C0151723"
"2","5","8","27","70","99","162","216","290","C0151723"
"2","5","6","42","36","71","177","64","219","C0151723"
"2","3","12","76","153","40","38","54","75","C0151723"
"2","5","4","68","96","326","427","548","672","C0151723"
"2","3","2","110","85","67","76","252","154","C0151723"
"2","5","4","68","96","326","427","548","672","C0151723"
"2","3","2","45","94","199","240","415","666","C0151740"
"2","5","3","34","52","216","142","220","298","C0151740"
"2","5","7","53","51","119","395","549","674","C0151740"
"2","5","3","68","221","197","259","423","422","C0151740"
"2","3","12","19","31","1","426","55","78","C0151740"
"2","3","4","68","96","326","427","548","672","C0151740"
"2","3","12","19","31","261","116","1","86","C0151740"
"2","5","7","53","51","119","454","573","492","C0151740"
"2","3","12","19","31","261","116","1","86","C0151740"
"2","3","12","19","31","261","116","1","86","C0151740"
"2","3","12","19","31","261","116","1","86","C0151740"
"2","3","12","19","151","276","91","489","416","C0151740"
"2","5","7","53","51","335","444","560","373","C0151740"
"2","5","7","53","14","20","25","40","186","C0151740"
"2","5","7","53","51","342","259","423","389","C0151740"
"2","5","7","53","14","20","25","40","186","C0151740"
"2","3","12","19","184","118","155","287","116","C0151740"
"2","3","7","53","14","20","25","40","186","C0151740"
"2","3","12","19","31","1","426","55","78","C0151740"
"2","3","12","19","31","261","116","1","86","C0151740"
"2","3","5","80","81","339","156","568","605","C0151740"
"2","3","12","19","31","261","116","1","86","C0151740"
"2","3","12","76","153","40","38","54","75","C0151740"
"2","5","7","60","54","24","30","46","72","C0151740"
"2","3","12","19","31","1","426","55","78","C0151746"
"2","5","4","68","96","326","427","548","672","C0151746"
"2","3","2","76","153","40","38","54","75","C0151746"
"2","3","5","80","81","296","474","593","722","C0151747"
"2","3","2","48","170","50","119","444","556","C0151747"
"2","5","2","63","182","50","103","297","628","C0151747"
"2","5","7","90","216","337","448","565","562","C0151747"
"2","3","2","48","170","50","119","444","556","C0151747"
"2","3","5","52","212","183","307","391","507","C0151747"
"2","5","8","63","45","23","103","464","187","C0151747"
"2","3","2","110","51","335","226","297","380","C0151747"
"2","3","2","48","182","67","76","463","153","C0151747"
"2","3","5","47","144","185","238","310","392","C0151747"
"2","3","2","48","170","50","119","444","556","C0151747"
"2","3","2","48","170","50","141","359","462","C0151747"
"2","3","12","19","31","261","116","1","664","C0151779"
"2","3","12","41","31","1","426","55","78","C0151779"
"2","3","12","19","31","1","116","1","664","C0151779"
"2","3","5","80","81","189","182","509","409","C0151818"
"2","3","2","80","91","75","204","267","352","C0151818"
"2","5","7","60","54","24","98","66","203","C0151818"
"2","3","2","110","85","75","204","267","352","C0151818"
"2","3","12","19","31","1","116","297","78","C0151818"
"2","3","4","68","96","326","427","341","150","C0151818"
"2","3","5","80","81","166","62","66","225","C0151818"
"2","3","4","96","177","61","373","341","142","C0151818"
"2","3","5","80","81","250","291","152","420","C0151818"
"2","5","7","53","51","119","25","40","416","C0151818"
"2","3","2","71","148","34","160","115","164","C0151818"
"2","5","8","63","36","166","106","110","158","C0151818"
"2","3","2","48","182","67","76","463","153","C0151818"
"2","3","7","34","52","216","395","549","197","C0151818"
"2","5","8","63","36","166","341","390","158","C0151827"
"2","5","4","68","96","326","427","548","672","C0151827"
"2","3","12","19","31","1","426","55","78","C0151854"
"2","5","8","63","45","23","103","464","187","C0151854"
"2","5","7","53","51","119","395","549","674","C0151872"
"2","5","7","53","51","342","454","573","492","C0151872"
"2","3","2","90","167","123","158","207","278","C0151872"
"2","3","2","48","182","50","119","444","556","C0151872"
"2","5","7","68","51","342","454","573","492","C0151872"
"2","3","12","26","105","178","226","297","156","C0151872"
"2","5","7","68","51","119","454","549","674","C0151872"
"2","5","8","53","45","20","34","464","187","C0151878"
"2","5","8","63","45","193","306","390","158","C0151878"
"2","5","8","63","36","166","341","223","158","C0151878"
"2","3","2","74","51","342","454","573","492","C0151878"
"2","5","8","63","36","166","341","223","158","C0151878"
"2","5","8","63","36","166","341","110","158","C0151878"
"2","5","8","63","36","166","341","223","158","C0151878"
"2","5","7","53","51","342","454","573","492","C0151878"
"2","5","8","63","36","166","341","223","158","C0151878"
"2","5","8","63","36","166","106","110","158","C0151878"
"2","5","8","63","36","166","106","110","158","C0151878"
"2","5","8","63","36","166","106","110","158","C0151878"
"2","5","8","63","45","23","103","464","187","C0151878"
"2","5","7","76","153","40","38","54","203","C0151878"
"2","5","8","63","36","166","106","110","158","C0151878"
"2","5","8","63","45","23","103","464","187","C0151878"
"2","3","12","76","153","40","38","54","75","C0151878"
"2","5","8","63","36","166","341","223","158","C0151879"
"2","5","8","63","36","166","106","110","158","C0151879"
"2","5","8","63","36","166","106","110","158","C0151879"
"2","5","8","63","36","166","106","110","158","C0151879"
"2","5","8","63","36","166","106","110","158","C0151879"
"2","3","2","84","97","167","210","278","360","C0151891"
"2","5","7","60","18","184","341","544","669","C0151891"
"2","3","5","23","18","138","250","332","407","C0151891"
"2","3","3","19","221","321","428","541","667","C0151891"
"2","3","12","19","31","261","116","1","664","C0151891"
"2","5","8","63","45","23","250","464","187","C0151891"
"2","3","5","23","18","138","250","332","407","C0151891"
"2","5","4","68","96","326","427","548","672","C0151891"
"2","5","8","63","36","166","341","223","158","C0151891"
"2","3","2","22","33","323","66","101","136","C0151891"
"2","3","3","19","221","321","428","541","667","C0151891"
"2","5","7","53","51","342","454","573","492","C0151891"
"2","5","7","53","51","119","395","549","674","C0151900"
"2","3","2","48","170","50","304","167","593","C0151900"
"2","5","8","63","36","166","341","390","158","C0151934"
"2","3","2","48","57","110","141","359","462","C0151934"
"2","3","5","27","81","99","162","216","290","C0151934"
