Var1,Var2,value
CDH23,CHRNG,7
CES5A,CHRNG,8
CHGB,CHRNG,7
FGL1,CHRNG,8
GRIN3B,CHRNG,6
MCM8,CHRNG,8
MYBPC2,CHRNG,7
MYH15,CHRNG,6
SELENOO,CHRNG,8
TIAM1,CHRNG,7
ZNF273,CHRNG,8
BAIAP3,CHRNG,7
C2CD3,CHRNG,8
CFB,CHRNG,7
COL15A1,CHRNG,7
FHAD1,CHRNG,8
HEATR1,CHRNG,8
LAMA2,CHRNG,7
MUC4,CHRNG,8
OR10G9,CHRNG,8
CHIT1,CHRNG,8
DNAAF1,CHRNG,8
DNAH17,CHRNG,7
DNAH3,CHRNG,8
NBEA,CHRNG,7
SIGLEC12,CHRNG,7
TNC,CHRNG,7
WDSUB1,CHRNG,8
ZC3H3,CHRNG,8
ACOT2,CHRNG,8
CDH3,CHRNG,7
FAAP100,CHRNG,8
FCGBP,CHRNG,8
PPFIBP2,CHRNG,7
RPTN,CHRNG,8
USP8,CHRNG,8
AGRN,CHRNG,7
ALG14,CHRNG,4
ALG2,CHRNG,8
CHAT,CHRNG,8
CHRNA1,CHRNG,0
CHRNB1,CHRNG,0
CHRND,CHRNG,0
CHRNE,CHRNG,0
AGRN,COL13A1,0
DIP2A,COL13A1,6
KIF13B,COL13A1,7
KRT79,COL13A1,8
MICALL2,COL13A1,6
NPHP3,COL13A1,8
RAD51AP1,COL13A1,8
RP1,COL13A1,6
DNAH7,COL13A1,8
FHOD3,COL13A1,8
HSPG2,COL13A1,0
LEFTY2,COL13A1,1
NCKAP5L,COL13A1,8
NOTCH4,COL13A1,4
PRRT3,COL13A1,6
PTPN14,COL13A1,6
SMTN,COL13A1,7
SRMS,COL13A1,5
TOR2A,COL13A1,8
C1orf94,COL13A1,8
CASP5,COL13A1,8
DMXL2,COL13A1,6
KIAA1109,COL13A1,8
LILRA1,COL13A1,4
LOXL3,COL13A1,0
LRP2,COL13A1,6
NAT8B,COL13A1,8
UNC13C,COL13A1,6
ZP4,COL13A1,2
ABCB5,COL13A1,8
AMPD1,COL13A1,8
ATP6V0A4,COL13A1,8
CFHR5,COL13A1,5
LBP,COL13A1,4
MYO10,COL13A1,6
OTOP1,COL13A1,8
PLB1,COL13A1,8
RPL3L,COL13A1,8
SLC28A1,COL13A1,7
SLC44A4,COL13A1,8
SPTBN5,COL13A1,6
TNXB,COL13A1,0
VCAN,COL13A1,0
VWA5B2,COL13A1,6
ZNF778,COL13A1,8
ANKRD12,COL13A1,8
CDH23,COL13A1,4
CES5A,COL13A1,8
CHGB,COL13A1,0
FGL1,COL13A1,3
GRIN3B,COL13A1,7
MCM8,COL13A1,8
MYBPC2,COL13A1,4
MYH15,COL13A1,7
SELENOO,COL13A1,8
TIAM1,COL13A1,6
ZNF273,COL13A1,8
BAIAP3,COL13A1,6
C2CD3,COL13A1,8
CFB,COL13A1,4
COL15A1,COL13A1,0
FHAD1,COL13A1,8
HEATR1,COL13A1,8
LAMA2,COL13A1,0
MUC4,COL13A1,8
OR10G9,COL13A1,8
CHIT1,COL13A1,7
DNAAF1,COL13A1,8
DNAH17,COL13A1,5
DNAH3,COL13A1,8
NBEA,COL13A1,8
SIGLEC12,COL13A1,4
TNC,COL13A1,0
WDSUB1,COL13A1,8
ZC3H3,COL13A1,8
ACOT2,COL13A1,8
CDH3,COL13A1,4
FAAP100,COL13A1,8
FCGBP,COL13A1,8
PPFIBP2,COL13A1,5
RPTN,COL13A1,8
USP8,COL13A1,8
AGRN,COL13A1,0
ALG14,COL13A1,8
ALG2,COL13A1,8
CHAT,COL13A1,8
CHRNA1,COL13A1,7
CHRNB1,COL13A1,7
CHRND,COL13A1,7
CHRNE,COL13A1,7
CHRNG,COL13A1,7
AGRN,COLQ,2
DIP2A,COLQ,6
KIF13B,COLQ,8
KRT79,COLQ,8
MICALL2,COLQ,7
NPHP3,COLQ,8
RAD51AP1,COLQ,8
RP1,COLQ,7
DNAH7,COLQ,8
FHOD3,COLQ,8
HSPG2,COLQ,2
LEFTY2,COLQ,3
NCKAP5L,COLQ,8
NOTCH4,COLQ,6
PRRT3,COLQ,7
PTPN14,COLQ,7
SMTN,COLQ,7
SRMS,COLQ,7
TOR2A,COLQ,8
C1orf94,COLQ,8
CASP5,COLQ,8
DMXL2,COLQ,7
KIAA1109,COLQ,8
LILRA1,COLQ,6
LOXL3,COLQ,2
LRP2,COLQ,7
NAT8B,COLQ,8
UNC13C,COLQ,7
ZP4,COLQ,3
ABCB5,COLQ,8
AMPD1,COLQ,7
ATP6V0A4,COLQ,7
CFHR5,COLQ,6
LBP,COLQ,6
MYO10,COLQ,7
OTOP1,COLQ,8
PLB1,COLQ,7
RPL3L,COLQ,8
SLC28A1,COLQ,7
SLC44A4,COLQ,7
SPTBN5,COLQ,7
TNXB,COLQ,2
VCAN,COLQ,2
VWA5B2,COLQ,7
ZNF778,COLQ,8
ANKRD12,COLQ,8
CDH23,COLQ,6
CES5A,COLQ,7
CHGB,COLQ,2
FGL1,COLQ,3
GRIN3B,COLQ,7
MCM8,COLQ,8
MYBPC2,COLQ,6
MYH15,COLQ,7
SELENOO,COLQ,8
TIAM1,COLQ,7
ZNF273,COLQ,8
BAIAP3,COLQ,7
C2CD3,COLQ,8
CFB,COLQ,6
COL15A1,COLQ,2
FHAD1,COLQ,8
HEATR1,COLQ,8
LAMA2,COLQ,2
MUC4,COLQ,8
OR10G9,COLQ,8
CHIT1,COLQ,8
DNAAF1,COLQ,8
DNAH17,COLQ,7
DNAH3,COLQ,8
NBEA,COLQ,7
SIGLEC12,COLQ,6
TNC,COLQ,2
WDSUB1,COLQ,8
ZC3H3,COLQ,8
ACOT2,COLQ,7
CDH3,COLQ,6
FAAP100,COLQ,8
FCGBP,COLQ,8
PPFIBP2,COLQ,7
RPTN,COLQ,8
USP8,COLQ,8
AGRN,COLQ,2
ALG14,COLQ,8
ALG2,COLQ,8
CHAT,COLQ,8
CHRNA1,COLQ,6
CHRNB1,COLQ,6
CHRND,COLQ,6
CHRNE,COLQ,6
CHRNG,COLQ,6
COL13A1,COLQ,2
AGRN,DOK7,6
DIP2A,DOK7,7
KIF13B,DOK7,7
KRT79,DOK7,8
MICALL2,DOK7,5
NPHP3,DOK7,8
RAD51AP1,DOK7,8
RP1,DOK7,5
DNAH7,DOK7,8
FHOD3,DOK7,8
HSPG2,DOK7,6
LEFTY2,DOK7,6
NCKAP5L,DOK7,8
NOTCH4,DOK7,6
PRRT3,DOK7,6
PTPN14,DOK7,6
SMTN,DOK7,7
SRMS,DOK7,6
TOR2A,DOK7,7
C1orf94,DOK7,8
CASP5,DOK7,8
DMXL2,DOK7,1
KIAA1109,DOK7,7
LILRA1,DOK7,6
LOXL3,DOK7,6
LRP2,DOK7,4
NAT8B,DOK7,8
UNC13C,DOK7,1
ZP4,DOK7,6
ABCB5,DOK7,8
AMPD1,DOK7,8
ATP6V0A4,DOK7,8
CFHR5,DOK7,7
LBP,DOK7,6
MYO10,DOK7,6
OTOP1,DOK7,8
PLB1,DOK7,8
RPL3L,DOK7,8
SLC28A1,DOK7,7
SLC44A4,DOK7,8
SPTBN5,DOK7,5
TNXB,DOK7,6
VCAN,DOK7,6
VWA5B2,DOK7,4
ZNF778,DOK7,8
ANKRD12,DOK7,8
CDH23,DOK7,6
CES5A,DOK7,8
CHGB,DOK7,6
FGL1,DOK7,8
GRIN3B,DOK7,5
MCM8,DOK7,8
MYBPC2,DOK7,6
MYH15,DOK7,7
SELENOO,DOK7,8
TIAM1,DOK7,5
ZNF273,DOK7,8
BAIAP3,DOK7,1
C2CD3,DOK7,8
CFB,DOK7,6
COL15A1,DOK7,6
FHAD1,DOK7,8
HEATR1,DOK7,8
LAMA2,DOK7,6
MUC4,DOK7,8
OR10G9,DOK7,8
CHIT1,DOK7,7
DNAAF1,DOK7,8
DNAH17,DOK7,6
DNAH3,DOK7,8
NBEA,DOK7,5
SIGLEC12,DOK7,6
TNC,DOK7,6
WDSUB1,DOK7,8
ZC3H3,DOK7,8
ACOT2,DOK7,8
CDH3,DOK7,6
FAAP100,DOK7,8
FCGBP,DOK7,8
PPFIBP2,DOK7,4
RPTN,DOK7,8
USP8,DOK7,8
AGRN,DOK7,6
ALG14,DOK7,8
ALG2,DOK7,8
CHAT,DOK7,8
CHRNA1,DOK7,7
CHRNB1,DOK7,7
CHRND,DOK7,7
CHRNE,DOK7,7
CHRNG,DOK7,7
COL13A1,DOK7,6
COLQ,DOK7,7
AGRN,DPAGT1,8
DIP2A,DPAGT1,8
KIF13B,DPAGT1,7
KRT79,DPAGT1,8
MICALL2,DPAGT1,8
NPHP3,DPAGT1,7
RAD51AP1,DPAGT1,7
RP1,DPAGT1,8
DNAH7,DPAGT1,7
FHOD3,DPAGT1,7
HSPG2,DPAGT1,8
LEFTY2,DPAGT1,8
NCKAP5L,DPAGT1,7
NOTCH4,DPAGT1,8
PRRT3,DPAGT1,8
PTPN14,DPAGT1,8
SMTN,DPAGT1,8
SRMS,DPAGT1,8
TOR2A,DPAGT1,6
C1orf94,DPAGT1,7
CASP5,DPAGT1,7
DMXL2,DPAGT1,8
KIAA1109,DPAGT1,7
LILRA1,DPAGT1,8
LOXL3,DPAGT1,8
LRP2,DPAGT1,8
NAT8B,DPAGT1,7
UNC13C,DPAGT1,8
ZP4,DPAGT1,8
ABCB5,DPAGT1,7
AMPD1,DPAGT1,7
ATP6V0A4,DPAGT1,7
CFHR5,DPAGT1,8
LBP,DPAGT1,8
MYO10,DPAGT1,8
OTOP1,DPAGT1,7
PLB1,DPAGT1,7
RPL3L,DPAGT1,6
SLC28A1,DPAGT1,8
SLC44A4,DPAGT1,7
SPTBN5,DPAGT1,8
TNXB,DPAGT1,8
VCAN,DPAGT1,8
VWA5B2,DPAGT1,8
ZNF778,DPAGT1,8
ANKRD12,DPAGT1,7
CDH23,DPAGT1,8
CES5A,DPAGT1,7
CHGB,DPAGT1,8
FGL1,DPAGT1,6
GRIN3B,DPAGT1,8
MCM8,DPAGT1,7
MYBPC2,DPAGT1,8
MYH15,DPAGT1,8
SELENOO,DPAGT1,6
TIAM1,DPAGT1,8
ZNF273,DPAGT1,8
BAIAP3,DPAGT1,8
C2CD3,DPAGT1,7
CFB,DPAGT1,8
COL15A1,DPAGT1,8
FHAD1,DPAGT1,5
HEATR1,DPAGT1,6
LAMA2,DPAGT1,8
MUC4,DPAGT1,6
OR10G9,DPAGT1,8
CHIT1,DPAGT1,7
DNAAF1,DPAGT1,7
DNAH17,DPAGT1,8
DNAH3,DPAGT1,7
NBEA,DPAGT1,7
SIGLEC12,DPAGT1,8
TNC,DPAGT1,8
WDSUB1,DPAGT1,7
ZC3H3,DPAGT1,6
ACOT2,DPAGT1,7
CDH3,DPAGT1,8
FAAP100,DPAGT1,7
FCGBP,DPAGT1,7
PPFIBP2,DPAGT1,8
RPTN,DPAGT1,8
USP8,DPAGT1,7
AGRN,DPAGT1,8
ALG14,DPAGT1,0
ALG2,DPAGT1,5
CHAT,DPAGT1,6
CHRNA1,DPAGT1,4
CHRNB1,DPAGT1,4
CHRND,DPAGT1,4
CHRNE,DPAGT1,4
CHRNG,DPAGT1,4
COL13A1,DPAGT1,8
COLQ,DPAGT1,8
DOK7,DPAGT1,8
AGRN,GFPT1,8
DIP2A,GFPT1,8
KIF13B,GFPT1,7
KRT79,GFPT1,8
MICALL2,GFPT1,8
NPHP3,GFPT1,7
RAD51AP1,GFPT1,7
RP1,GFPT1,8
DNAH7,GFPT1,7
FHOD3,GFPT1,7
HSPG2,GFPT1,8
LEFTY2,GFPT1,8
NCKAP5L,GFPT1,7
NOTCH4,GFPT1,8
PRRT3,GFPT1,7
PTPN14,GFPT1,8
SMTN,GFPT1,8
SRMS,GFPT1,8
TOR2A,GFPT1,7
C1orf94,GFPT1,7
CASP5,GFPT1,7
DMXL2,GFPT1,8
KIAA1109,GFPT1,7
LILRA1,GFPT1,8
LOXL3,GFPT1,8
LRP2,GFPT1,8
NAT8B,GFPT1,7
UNC13C,GFPT1,8
ZP4,GFPT1,8
ABCB5,GFPT1,7
AMPD1,GFPT1,7
ATP6V0A4,GFPT1,7
CFHR5,GFPT1,8
LBP,GFPT1,8
MYO10,GFPT1,8
OTOP1,GFPT1,7
PLB1,GFPT1,7
RPL3L,GFPT1,5
SLC28A1,GFPT1,7
SLC44A4,GFPT1,7
SPTBN5,GFPT1,8
TNXB,GFPT1,8
VCAN,GFPT1,8
VWA5B2,GFPT1,8
ZNF778,GFPT1,8
ANKRD12,GFPT1,7
CDH23,GFPT1,8
CES5A,GFPT1,7
CHGB,GFPT1,8
FGL1,GFPT1,6
GRIN3B,GFPT1,8
MCM8,GFPT1,7
MYBPC2,GFPT1,8
MYH15,GFPT1,8
SELENOO,GFPT1,6
TIAM1,GFPT1,8
ZNF273,GFPT1,8
BAIAP3,GFPT1,8
C2CD3,GFPT1,7
CFB,GFPT1,8
COL15A1,GFPT1,8
FHAD1,GFPT1,6
HEATR1,GFPT1,5
LAMA2,GFPT1,8
MUC4,GFPT1,6
OR10G9,GFPT1,8
CHIT1,GFPT1,7
DNAAF1,GFPT1,7
DNAH17,GFPT1,8
DNAH3,GFPT1,7
NBEA,GFPT1,7
SIGLEC12,GFPT1,8
TNC,GFPT1,8
WDSUB1,GFPT1,7
ZC3H3,GFPT1,5
ACOT2,GFPT1,7
CDH3,GFPT1,8
FAAP100,GFPT1,7
FCGBP,GFPT1,7
PPFIBP2,GFPT1,8
RPTN,GFPT1,8
USP8,GFPT1,7
AGRN,GFPT1,8
ALG14,GFPT1,6
ALG2,GFPT1,6
CHAT,GFPT1,6
CHRNA1,GFPT1,8
CHRNB1,GFPT1,8
CHRND,GFPT1,8
CHRNE,GFPT1,8
CHRNG,GFPT1,8
COL13A1,GFPT1,8
COLQ,GFPT1,8
DOK7,GFPT1,8
DPAGT1,GFPT1,6
AGRN,GMPPB,8
DIP2A,GMPPB,8
KIF13B,GMPPB,7
KRT79,GMPPB,8
MICALL2,GMPPB,8
NPHP3,GMPPB,7
RAD51AP1,GMPPB,7
RP1,GMPPB,8
DNAH7,GMPPB,7
FHOD3,GMPPB,7
HSPG2,GMPPB,8
LEFTY2,GMPPB,8
NCKAP5L,GMPPB,7
NOTCH4,GMPPB,8
PRRT3,GMPPB,8
PTPN14,GMPPB,8
SMTN,GMPPB,8
SRMS,GMPPB,8
TOR2A,GMPPB,7
C1orf94,GMPPB,7
CASP5,GMPPB,7
DMXL2,GMPPB,8
KIAA1109,GMPPB,7
LILRA1,GMPPB,8
LOXL3,GMPPB,8
LRP2,GMPPB,8
NAT8B,GMPPB,7
UNC13C,GMPPB,8
ZP4,GMPPB,8
ABCB5,GMPPB,7
AMPD1,GMPPB,7
ATP6V0A4,GMPPB,7
CFHR5,GMPPB,8
LBP,GMPPB,8
MYO10,GMPPB,8
OTOP1,GMPPB,7
PLB1,GMPPB,7
RPL3L,GMPPB,6
SLC28A1,GMPPB,8
SLC44A4,GMPPB,7
SPTBN5,GMPPB,8
TNXB,GMPPB,8
VCAN,GMPPB,8
VWA5B2,GMPPB,8
ZNF778,GMPPB,8
ANKRD12,GMPPB,7
CDH23,GMPPB,8
CES5A,GMPPB,7
CHGB,GMPPB,8
FGL1,GMPPB,6
GRIN3B,GMPPB,8
MCM8,GMPPB,7
MYBPC2,GMPPB,8
MYH15,GMPPB,8
SELENOO,GMPPB,6
TIAM1,GMPPB,8
ZNF273,GMPPB,8
BAIAP3,GMPPB,8
C2CD3,GMPPB,7
CFB,GMPPB,8
COL15A1,GMPPB,8
FHAD1,GMPPB,6
HEATR1,GMPPB,6
LAMA2,GMPPB,8
MUC4,GMPPB,6
OR10G9,GMPPB,8
CHIT1,GMPPB,7
DNAAF1,GMPPB,7
DNAH17,GMPPB,8
DNAH3,GMPPB,7
NBEA,GMPPB,7
SIGLEC12,GMPPB,8
TNC,GMPPB,8
WDSUB1,GMPPB,7
ZC3H3,GMPPB,6
ACOT2,GMPPB,7
CDH3,GMPPB,8
FAAP100,GMPPB,7
FCGBP,GMPPB,7
PPFIBP2,GMPPB,8
RPTN,GMPPB,8
USP8,GMPPB,7
AGRN,GMPPB,8
ALG14,GMPPB,6
ALG2,GMPPB,6
CHAT,GMPPB,6
CHRNA1,GMPPB,8
CHRNB1,GMPPB,8
CHRND,GMPPB,8
CHRNE,GMPPB,8
CHRNG,GMPPB,8
COL13A1,GMPPB,8
COLQ,GMPPB,8
DOK7,GMPPB,8
DPAGT1,GMPPB,6
GFPT1,GMPPB,6
AGRN,LAMA5,0
DIP2A,LAMA5,6
KIF13B,LAMA5,7
KRT79,LAMA5,8
MICALL2,LAMA5,6
NPHP3,LAMA5,8
RAD51AP1,LAMA5,8
RP1,LAMA5,6
DNAH7,LAMA5,8
FHOD3,LAMA5,8
HSPG2,LAMA5,0
LEFTY2,LAMA5,1
NCKAP5L,LAMA5,8
NOTCH4,LAMA5,4
PRRT3,LAMA5,6
PTPN14,LAMA5,6
SMTN,LAMA5,7
SRMS,LAMA5,5
TOR2A,LAMA5,8
C1orf94,LAMA5,8
CASP5,LAMA5,8
DMXL2,LAMA5,6
KIAA1109,LAMA5,8
LILRA1,LAMA5,4
LOXL3,LAMA5,0
LRP2,LAMA5,6
NAT8B,LAMA5,8
UNC13C,LAMA5,6
ZP4,LAMA5,2
ABCB5,LAMA5,8
AMPD1,LAMA5,8
ATP6V0A4,LAMA5,8
CFHR5,LAMA5,5
LBP,LAMA5,4
MYO10,LAMA5,6
OTOP1,LAMA5,8
PLB1,LAMA5,8
RPL3L,LAMA5,8
SLC28A1,LAMA5,7
SLC44A4,LAMA5,8
SPTBN5,LAMA5,6
TNXB,LAMA5,0
VCAN,LAMA5,0
VWA5B2,LAMA5,6
ZNF778,LAMA5,8
ANKRD12,LAMA5,8
CDH23,LAMA5,4
CES5A,LAMA5,8
CHGB,LAMA5,0
FGL1,LAMA5,3
GRIN3B,LAMA5,7
MCM8,LAMA5,8
MYBPC2,LAMA5,4
MYH15,LAMA5,7
SELENOO,LAMA5,8
TIAM1,LAMA5,6
ZNF273,LAMA5,8
BAIAP3,LAMA5,6
C2CD3,LAMA5,8
CFB,LAMA5,4
COL15A1,LAMA5,0
FHAD1,LAMA5,8
HEATR1,LAMA5,8
LAMA2,LAMA5,0
MUC4,LAMA5,8
OR10G9,LAMA5,8
CHIT1,LAMA5,7
DNAAF1,LAMA5,8
DNAH17,LAMA5,5
DNAH3,LAMA5,8
NBEA,LAMA5,8
SIGLEC12,LAMA5,4
TNC,LAMA5,0
WDSUB1,LAMA5,8
ZC3H3,LAMA5,8
ACOT2,LAMA5,8
CDH3,LAMA5,4
FAAP100,LAMA5,8
FCGBP,LAMA5,8
PPFIBP2,LAMA5,5
RPTN,LAMA5,8
USP8,LAMA5,8
AGRN,LAMA5,0
ALG14,LAMA5,8
ALG2,LAMA5,8
CHAT,LAMA5,8
CHRNA1,LAMA5,7
CHRNB1,LAMA5,7
CHRND,LAMA5,7
CHRNE,LAMA5,7
CHRNG,LAMA5,7
COL13A1,LAMA5,0
COLQ,LAMA5,2
DOK7,LAMA5,6
DPAGT1,LAMA5,8
GFPT1,LAMA5,8
GMPPB,LAMA5,8
AGRN,LAMB2,0
DIP2A,LAMB2,6
KIF13B,LAMB2,7
KRT79,LAMB2,8
MICALL2,LAMB2,6
NPHP3,LAMB2,8
RAD51AP1,LAMB2,8
RP1,LAMB2,6
DNAH7,LAMB2,8
FHOD3,LAMB2,8
HSPG2,LAMB2,0
LEFTY2,LAMB2,1
NCKAP5L,LAMB2,8
NOTCH4,LAMB2,4
PRRT3,LAMB2,6
PTPN14,LAMB2,6
SMTN,LAMB2,7
SRMS,LAMB2,5
TOR2A,LAMB2,8
C1orf94,LAMB2,8
CASP5,LAMB2,8
DMXL2,LAMB2,6
KIAA1109,LAMB2,8
LILRA1,LAMB2,4
LOXL3,LAMB2,0
LRP2,LAMB2,6
NAT8B,LAMB2,8
UNC13C,LAMB2,6
ZP4,LAMB2,2
ABCB5,LAMB2,8
AMPD1,LAMB2,8
ATP6V0A4,LAMB2,8
CFHR5,LAMB2,5
LBP,LAMB2,4
MYO10,LAMB2,6
OTOP1,LAMB2,8
PLB1,LAMB2,8
RPL3L,LAMB2,8
SLC28A1,LAMB2,7
SLC44A4,LAMB2,8
SPTBN5,LAMB2,6
TNXB,LAMB2,0
VCAN,LAMB2,0
VWA5B2,LAMB2,6
ZNF778,LAMB2,8
ANKRD12,LAMB2,8
CDH23,LAMB2,4
CES5A,LAMB2,8
CHGB,LAMB2,0
FGL1,LAMB2,3
GRIN3B,LAMB2,7
MCM8,LAMB2,8
MYBPC2,LAMB2,4
MYH15,LAMB2,7
SELENOO,LAMB2,8
TIAM1,LAMB2,6
ZNF273,LAMB2,8
BAIAP3,LAMB2,6
C2CD3,LAMB2,8
CFB,LAMB2,4
COL15A1,LAMB2,0
FHAD1,LAMB2,8
HEATR1,LAMB2,8
LAMA2,LAMB2,0
MUC4,LAMB2,8
OR10G9,LAMB2,8
CHIT1,LAMB2,7
DNAAF1,LAMB2,8
DNAH17,LAMB2,5
DNAH3,LAMB2,8
NBEA,LAMB2,8
SIGLEC12,LAMB2,4
TNC,LAMB2,0
WDSUB1,LAMB2,8
ZC3H3,LAMB2,8
ACOT2,LAMB2,8
CDH3,LAMB2,4
FAAP100,LAMB2,8
FCGBP,LAMB2,8
PPFIBP2,LAMB2,5
RPTN,LAMB2,8
USP8,LAMB2,8
AGRN,LAMB2,0
ALG14,LAMB2,8
ALG2,LAMB2,8
CHAT,LAMB2,8
CHRNA1,LAMB2,7
CHRNB1,LAMB2,7
CHRND,LAMB2,7
CHRNE,LAMB2,7
CHRNG,LAMB2,7
COL13A1,LAMB2,0
COLQ,LAMB2,2
DOK7,LAMB2,6
DPAGT1,LAMB2,8
GFPT1,LAMB2,8
GMPPB,LAMB2,8
LAMA5,LAMB2,0
AGRN,LRP4,0
DIP2A,LRP4,6
KIF13B,LRP4,7
KRT79,LRP4,8
MICALL2,LRP4,6
NPHP3,LRP4,8
RAD51AP1,LRP4,8
RP1,LRP4,6
DNAH7,LRP4,8
FHOD3,LRP4,8
HSPG2,LRP4,0
LEFTY2,LRP4,1
NCKAP5L,LRP4,8
NOTCH4,LRP4,4
PRRT3,LRP4,6
PTPN14,LRP4,6
SMTN,LRP4,7
SRMS,LRP4,5
TOR2A,LRP4,8
C1orf94,LRP4,8
CASP5,LRP4,8
DMXL2,LRP4,6
KIAA1109,LRP4,8
LILRA1,LRP4,4
LOXL3,LRP4,0
LRP2,LRP4,6
NAT8B,LRP4,8
UNC13C,LRP4,6
ZP4,LRP4,2
ABCB5,LRP4,8
AMPD1,LRP4,8
ATP6V0A4,LRP4,8
CFHR5,LRP4,5
LBP,LRP4,4
MYO10,LRP4,6
OTOP1,LRP4,8
PLB1,LRP4,8
RPL3L,LRP4,8
SLC28A1,LRP4,7
SLC44A4,LRP4,8
SPTBN5,LRP4,6
TNXB,LRP4,0
VCAN,LRP4,0
VWA5B2,LRP4,6
ZNF778,LRP4,8
ANKRD12,LRP4,8
CDH23,LRP4,4
CES5A,LRP4,8
CHGB,LRP4,0
FGL1,LRP4,3
GRIN3B,LRP4,7
MCM8,LRP4,8
MYBPC2,LRP4,4
MYH15,LRP4,7
SELENOO,LRP4,8
TIAM1,LRP4,6
ZNF273,LRP4,8
BAIAP3,LRP4,6
C2CD3,LRP4,8
CFB,LRP4,4
COL15A1,LRP4,0
FHAD1,LRP4,8
HEATR1,LRP4,8
LAMA2,LRP4,0
MUC4,LRP4,8
OR10G9,LRP4,8
CHIT1,LRP4,7
DNAAF1,LRP4,8
DNAH17,LRP4,5
DNAH3,LRP4,8
NBEA,LRP4,8
SIGLEC12,LRP4,4
TNC,LRP4,0
WDSUB1,LRP4,8
ZC3H3,LRP4,8
ACOT2,LRP4,8
CDH3,LRP4,4
FAAP100,LRP4,8
FCGBP,LRP4,8
PPFIBP2,LRP4,5
RPTN,LRP4,8
USP8,LRP4,8
AGRN,LRP4,0
ALG14,LRP4,8
ALG2,LRP4,8
CHAT,LRP4,8
CHRNA1,LRP4,7
CHRNB1,LRP4,7
CHRND,LRP4,7
CHRNE,LRP4,7
CHRNG,LRP4,7
COL13A1,LRP4,0
COLQ,LRP4,2
DOK7,LRP4,6
DPAGT1,LRP4,8
GFPT1,LRP4,8
GMPPB,LRP4,8
LAMA5,LRP4,0
LAMB2,LRP4,0
AGRN,MUSK,2
DIP2A,MUSK,7
KIF13B,MUSK,7
KRT79,MUSK,8
MICALL2,MUSK,6
NPHP3,MUSK,8
RAD51AP1,MUSK,8
RP1,MUSK,6
DNAH7,MUSK,8
FHOD3,MUSK,8
HSPG2,MUSK,2
LEFTY2,MUSK,3
NCKAP5L,MUSK,8
NOTCH4,MUSK,5
PRRT3,MUSK,6
PTPN14,MUSK,6
SMTN,MUSK,7
SRMS,MUSK,3
TOR2A,MUSK,8
C1orf94,MUSK,8
CASP5,MUSK,8
DMXL2,MUSK,6
KIAA1109,MUSK,8
LILRA1,MUSK,5
LOXL3,MUSK,2
LRP2,MUSK,5
NAT8B,MUSK,8
UNC13C,MUSK,6
ZP4,MUSK,4
ABCB5,MUSK,8
AMPD1,MUSK,8
ATP6V0A4,MUSK,8
CFHR5,MUSK,6
LBP,MUSK,5
MYO10,MUSK,6
OTOP1,MUSK,8
PLB1,MUSK,8
RPL3L,MUSK,8
SLC28A1,MUSK,7
SLC44A4,MUSK,8
SPTBN5,MUSK,4
TNXB,MUSK,2
VCAN,MUSK,2
VWA5B2,MUSK,5
ZNF778,MUSK,8
ANKRD12,MUSK,8
CDH23,MUSK,5
CES5A,MUSK,8
CHGB,MUSK,2
FGL1,MUSK,5
GRIN3B,MUSK,7
MCM8,MUSK,8
MYBPC2,MUSK,5
MYH15,MUSK,7
SELENOO,MUSK,8
TIAM1,MUSK,6
ZNF273,MUSK,8
BAIAP3,MUSK,6
C2CD3,MUSK,8
CFB,MUSK,5
COL15A1,MUSK,2
FHAD1,MUSK,8
HEATR1,MUSK,8
LAMA2,MUSK,2
MUC4,MUSK,8
OR10G9,MUSK,8
CHIT1,MUSK,7
DNAAF1,MUSK,8
DNAH17,MUSK,3
DNAH3,MUSK,8
NBEA,MUSK,8
SIGLEC12,MUSK,5
TNC,MUSK,2
WDSUB1,MUSK,8
ZC3H3,MUSK,8
ACOT2,MUSK,8
CDH3,MUSK,5
FAAP100,MUSK,8
FCGBP,MUSK,8
PPFIBP2,MUSK,5
RPTN,MUSK,8
USP8,MUSK,8
AGRN,MUSK,2
ALG14,MUSK,8
ALG2,MUSK,8
CHAT,MUSK,8
CHRNA1,MUSK,7
CHRNB1,MUSK,7
CHRND,MUSK,7
CHRNE,MUSK,7
CHRNG,MUSK,7
COL13A1,MUSK,2
COLQ,MUSK,4
DOK7,MUSK,6
DPAGT1,MUSK,8
GFPT1,MUSK,8
GMPPB,MUSK,8
LAMA5,MUSK,2
LAMB2,MUSK,2
LRP4,MUSK,2
AGRN,MYO9A,6
DIP2A,MYO9A,7
KIF13B,MYO9A,7
KRT79,MYO9A,8
MICALL2,MYO9A,1
NPHP3,MYO9A,8
RAD51AP1,MYO9A,8
RP1,MYO9A,5
DNAH7,MYO9A,8
FHOD3,MYO9A,8
HSPG2,MYO9A,6
LEFTY2,MYO9A,6
NCKAP5L,MYO9A,8
NOTCH4,MYO9A,6
PRRT3,MYO9A,6
PTPN14,MYO9A,6
SMTN,MYO9A,7
SRMS,MYO9A,6
TOR2A,MYO9A,8
C1orf94,MYO9A,8
CASP5,MYO9A,8
DMXL2,MYO9A,5
KIAA1109,MYO9A,8
LILRA1,MYO9A,6
LOXL3,MYO9A,6
LRP2,MYO9A,5
NAT8B,MYO9A,8
UNC13C,MYO9A,5
